Unnamed: 0,EmailId,BaseEmailID,Author,Style,Type,Sender Style,Sender,Subject,Sender Mismatch,Request Credentials,Subject Suspicious,Urgent,Offer,Link Mismatch,Prompt,Body,LLM Raw Response,LLM Parse Error,LLM Authority bias,LLM Scarcity bias,LLM Urgency bias,LLM Anchoring effect,LLM Conformity bias,LLM Overconfidence,LLM Familiarity bias,SelectedEmailType,SelectionMethod
910,910,227,GPT,Plaintext,ham,TriActive,Products@triactive.com,Low Impact Updates,0,0,0,0,0,0,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from TriActive. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does not have a mismatched link. ,"
Email from TriActive





Tech Updates from TriActive



Dear Customer,
I hope you're doing well. We at TriActive are happy to update you on the latest updates.
For more information about our services, please follow the link below:
Our Services
WE never ask for your passwords or personal information in our emails. Always remember to keep your personal information personal.
Sincerely,
The TriActive Team



<a onclick=""javascript:return false;""  href=""http://www.triactive.com"" class=""link"">this link</a>","```json
{
    ""Authority bias bias"": 0.0,
    ""Scarcity bias bias"": 0.0,
    ""Urgency bias bias"": 0.0,
    ""Anchoring effect bias"": 0.0,
    ""Conformity bias bias"": 0.0,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias bias"": 0.1
}
```",,,,,,,0,,ham,balanced_single_and_pair_presence
940,940,235,Human,Plaintext,ham,CVS,extracare@pharmacy.cvs.com,$2 Off + Look At These Great Deals,0,0,0,0,0,0,,"CVS Pharmacy ExtraCare Mike, we picked these deals for you. Save $2 on your in-store or online Grocery purchase. Choose snacks, drinks, candy and more. <a onclick=""javascript:return false;""  href=""http://www.pharmacy.cvs.com"" class=""link"">Get coupon </a>Print or Send to Card through Monday, 12/18/22.","```json
{
    ""Authority bias"": 0.0,
    ""Scarcity bias"": 0.2,
    ""Urgency bias"": 0.1,
    ""Anchoring effect"": 0.0,
    ""Conformity bias"": 0.0,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.8
}
```",,0.0,0.2,0.1,0.0,0.0,0,0.8,ham,balanced_single_and_pair_presence
1142,1142,285,GPT,Plaintext,ham,A Personal Email,jsmith@gmail.com,Neighborhood Watch ,0,0,0,0,0,0,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from A Personal Email. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does not have a mismatched link. ,"





Community Driven Education



Dear [Recipient's Name],
We would like to extend our appreciation for your dedication and involvement in our community.
Our team is constantly working to improve our service and we highly value your feedback and suggestions. Let's continue making our educational space a better place for everyone.
For any queries or if assistance is required, please, do not hesitate to reply directly to this email. We are always happy to help!
Best regards,
[Your Name]
Community Driven Education



<a onclick=""javascript:return false;""  href=""http://www.neighborhoodwatch.com/summerapplication.html/"" class=""link"">linked application</a>","```json
{
  ""Authority bias"": 0.1,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.4,
  ""Overconfidence bias"": 0.1,
  ""Familiarity bias"": 0.7
}
```",,0.1,0.0,0.0,,0.4,1,0.7,ham,balanced_single_and_pair_presence
844,844,211,Human,Plaintext,ham,Eddie Bauer,discount@eddiebauer.com,STARTS TODAY! 40% Off Everything!,0,0,0,0,1,0,,"Save on everything you need for your next adventure. <a onclick=""javascript:return false;""  href=""http://www.eddiebauer.com"" class=""link"">Eddie Bauer</a> Est 1920,Offers exclude sleeping bags, tents, and non-<a onclick=""javascript:return false;""  href=""http://www.eddiebauer.com"" class=""link"">Eddie Bauer</a> brand products. Offers at <a onclick=""javascript:return false;""  href=""http://www.eddiebauer.com"" class=""link"">Eddie Bauer</a> Outlet and Retail stores may vary, see store for details. Offers may not be valid in stores outside the United States. Additional exclusions may apply. Does not include and cannot be applied to previous or pending purchases, credit card balances, taxes, monogramming charges, gift cards, or gift boxes. Unless explicitly stated above, offers cannot be combined with any other offer. Offer details, including end date, are subject to change or cancellation without notice. For discount, visit <a onclick=""javascript:return false;""  href=""http://www.eddiebauer.com"" class=""link"">Eddie Bauer</a> All prices in U.S. dollars.","```json
{
  ""Authority bias"": 0.1,
  ""Scarcity bias"": 0.2,
  ""Urgency bias"": 0.3,
  ""Anchoring effect bias"": 0.6,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.5
}
```",,0.1,0.2,0.3,,0.0,0,0.5,ham,balanced_single_and_pair_presence
1350,1350,337,GPT,Plaintext,ham,Globe Fitness,kchristensen@globefitness.com,Globe Fitness Membership Discount,0,0,0,0,0,0,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Globe Fitness. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does not have a mismatched link. ,"





Globe Fitness


Stay Healthy, Stay Fit


Dear Subscriber,
We want to take a moment to offer you some tips to help improve your fitness journey. We always aim to keep our members updated with the latest fitness trends and health tips.
Let's motivate each other to stay on track and develop a healthier lifestyle! We appreciate your continued support to Globe Fitness.
Read more about this on our website.
Best,
Globe Fitness Team



<a onclick=""javascript:return false;""  href=""http://www.globefitness.com/membership/"" class=""link"">visit our website</a>","```json
{
  ""Authority bias"": 0.0,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect"": 0.0,
  ""Conformity bias"": 0.1,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.6
}
```",,0.0,0.0,0.0,0.0,0.1,0,0.6,ham,balanced_single_and_pair_presence
908,908,227,Human,Plaintext,ham,TriActive,Products@triactive.com,Low Impact Updates,0,0,0,0,0,0,,"The ultimate goal of an IT Operations group is to provide high-quality services to end users throughout the organization, including optimum software for them to do their jobs effectively. But deploying new software updates often has a negative impact on end user productivity. Learn how to keep up with new software--WITHOUT sleepless nights for you or your end users. TriActive's newest online seminar, ""Increasing End User Productivity: Low Impact Upgrades/Deployments"" provides: tips and checklists for analyzing and planning a successful upgrade or deployment, implementation steps, and post-deployment activities. Go to <a onclick=""javascript:return false;""  href=""http://www.triactive.com"" class=""link"">this link</a> to download and view this brief, free 15-minute seminar, brought to you by TriActive, the company that offers simple, affordable, and effective systems management for your IT organization. Regards, TriActive, Inc.","```json
{
  ""Authority bias"": 0.2,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.1,
  ""Familiarity bias"": 0.1
}
```",,0.2,0.0,0.0,,0.0,1,0.1,ham,balanced_single_and_pair_presence
1346,1346,336,GPT,Plaintext,ham,Eat Right,jwilson@eatrightinc.com,Eat Right Inc. Free Offer,0,0,0,0,0,0,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Eat Right. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does not have a mismatched link. ,"
Eat Right Newsletter







Welcome to the Eat Right Newsletter


Dear Subscriber,
We're excited to share some fresh and healthy eating information with you! This month, we're focusing on the benefits of incorporating more vegetables into your diet. Stay tuned for recipes, nutrition tips, and more in our future newsletters.
Thank you for being a part of our community!
Best,
Eat Right Team



<a onclick=""javascript:return false;""  href=""http://www.eatrightinc.com/promotionaloffer/"" class=""link"">this link</a>","```json
{
  ""Authority bias"": 0.0,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect bias"": 0.0,
  ""Conformity bias"": 0.1,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.2
}
```",,0.0,0.0,0.0,,0.1,0,0.2,ham,balanced_single_and_pair_presence
846,846,211,GPT,Plaintext,ham,Eddie Bauer,discount@eddiebauer.com,STARTS TODAY! 40% Off Everything!,0,0,0,0,1,0,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Eddie Bauer. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does make an offer.  Ensure that the email does not have a mismatched link. ,"
<a onclick=""javascript:return false;""  href=""http://www.eddiebauer.com"" class=""link"">Eddie Bauer</a> Offer





Shopping Offer



Hello dear customer,
We are thrilled to share with you an exclusive offer. We have a special discount on a selected range of products. Visit our website to explore.

Offer Details
Enjoy a 20% discount on selected items. The offer is valid for the next seven days. Visit our website to check the discounted items.
Check the offer



","```json
{
  ""Authority bias"": 0.2,
  ""Scarcity bias"": 0.7,
  ""Urgency bias"": 0.4,
  ""Anchoring effect bias"": 0.6,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.8
}
```",,0.2,0.7,0.4,,0.0,0,0.8,ham,balanced_single_and_pair_presence
1280,1280,320,Human,Plaintext,ham,A Personal Email,jenny@jennyshoney.com,Hello!,0,0,0,0,0,0,,"Hey Jane, This is Jenny, from the Tucson Farmer's Market! You came to my stand and purchased some of my fresh honey. We briefly talked about our passion for clean and pure honey before exchanging emails. I was thinking maybe we could meet up for a cup of coffee or lunch. I believe we can be great friends! Please visit <a onclick=""javascript:return false;""  href=""http://www.jennyshoney.com/blog/"" class=""link"">my blog</a> to discuss your love for honey with some of my other friendly patrons. Hope to hear from you soon! Jenny Schmidt ","```json
{
    ""Authority bias"": 0.0,
    ""Scarcity bias"": 0.0,
    ""Urgency bias"": 0.0,
    ""Anchoring effect bias"": 0.0,
    ""Conformity bias"": 0.1,
    ""Overconfidence bias"": 0.0,
    ""Familiarity bias"": 0.9
}
```",,0.0,0.0,0.0,,0.1,0,0.9,ham,balanced_single_and_pair_presence
890,890,222,GPT,Plaintext,ham,Adorama,adorama.com@e.adorama.com,Your Order was Delivered! It's a great time!,0,0,0,0,0,0,Generate HTML code for an email with a header and banner and a logo where appropriate. Use a professional style that appears to be sent from Adorama. Ensure that the email does not have a sender mismatch. Ensure that the email does not request credentials. Ensure that the email does not have a suspicious subject. Ensure that the email does not use urgent language. Ensure that the email does not make an offer.  Ensure that the email does not have a mismatched link. ,"







Welcome to Adorama Newsletter


Hello,
We're excited to have you with us! Be on the lookout for interesting news, updates, and tips in future emails.
Keep Exploring, Keep Innovating.
Best,
The Adorama Team



<a onclick=""javascript:return false;""  href=""1Z0X118A0341368229"" class=""link"">1Z0X118A0341368229</a>","```json
{
  ""Authority bias"": 0.0,
  ""Scarcity bias"": 0.0,
  ""Urgency bias"": 0.0,
  ""Anchoring effect"": 0.6,
  ""Conformity bias"": 0.0,
  ""Overconfidence bias"": 0.0,
  ""Familiarity bias"": 0.8
}
```",,0.0,0.0,0.0,0.6,0.0,0,0.8,ham,balanced_single_and_pair_presence
